Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2009-04-11,Wollongong,16.9,21.8,0,NA,NA,N,19,S,NNE,7,7,81,78,1025,1022.9,7,8,19.7,21.2,No,Yes
2009-04-12,Wollongong,18.4,23.1,1.8,NA,NA,WSW,48,NA,N,0,7,82,72,1022.7,1020.3,8,8,20.5,21.8,Yes,Yes
2009-04-13,Wollongong,18.6,20.3,4.2,NA,NA,SSW,30,WSW,SSW,13,19,92,86,1023.2,1019.8,8,8,19.1,20.3,Yes,Yes
2009-04-14,Wollongong,16.6,22.9,49,NA,NA,NW,35,ESE,ENE,6,9,84,77,1014.8,1011.4,NA,7,20,21.7,Yes,No
2009-04-15,Wollongong,17.5,29,0,NA,NA,WNW,59,WNW,WNW,33,26,51,21,1009.8,1005.8,NA,NA,21.7,28.6,No,No
2009-04-16,Wollongong,13.7,22.7,0,NA,NA,NE,43,W,NE,7,35,32,55,1014.6,1010.9,NA,NA,18.9,22.2,No,No
2009-04-17,Wollongong,13.4,21,0,NA,NA,S,41,SW,SSE,15,30,38,61,1016.4,1016.5,NA,NA,19.5,20.6,No,No
2009-04-18,Wollongong,16.4,21.2,0,NA,NA,S,56,SW,SSE,20,39,65,63,1020.7,1018.9,NA,NA,19.2,20,No,No
2009-04-19,Wollongong,16.6,18.7,0,NA,NA,SSE,70,SSW,S,35,35,75,89,1020.7,1019.6,8,8,17.5,18,No,Yes
2009-04-20,Wollongong,14.5,18.6,27.6,NA,NA,SSE,61,SW,S,19,28,91,86,1022.4,1020.7,8,8,15.7,17.2,Yes,Yes
2009-04-21,Wollongong,14.9,19.5,11.4,NA,NA,S,48,SW,SSE,19,30,90,78,1024.1,1022.5,8,7,16.6,19,Yes,Yes
2009-04-22,Wollongong,15.7,20.3,19.6,NA,NA,SE,50,SW,SSE,17,26,86,77,1025.1,1023.3,8,8,16.2,18.5,Yes,Yes
2009-04-23,Wollongong,14.2,20.6,3.2,NA,NA,SE,28,SW,E,15,6,69,63,1021.9,1018.4,NA,NA,18.3,19.7,Yes,No
2009-04-24,Wollongong,14.4,22,0,NA,NA,N,52,NNE,NE,11,22,68,77,1011.9,1006.2,NA,1,18.5,20.9,No,No
2009-04-25,Wollongong,14.4,23,0.8,NA,NA,NW,59,NW,WNW,11,24,56,39,1003.3,1001.7,NA,3,18.3,22.5,No,No
2009-04-26,Wollongong,14.6,19.3,0,NA,NA,NW,78,NW,WNW,22,30,42,35,1002.3,1002.4,NA,2,17,18.3,No,No
2009-04-27,Wollongong,12,18.2,0,NA,NA,WNW,76,WSW,W,20,19,44,31,1012.1,1012.3,NA,NA,13.9,17.3,No,No
2009-04-28,Wollongong,9.5,20.5,0,NA,NA,W,48,SE,W,7,22,59,33,1014.9,1015.5,NA,3,16,19.4,No,No
2009-04-29,Wollongong,11.2,15.6,0,NA,NA,SSE,39,SSW,S,22,26,55,63,1022.7,1020.5,3,8,13.9,14.9,No,No
2009-04-30,Wollongong,12,17.1,0,NA,NA,S,54,SSW,S,22,28,72,72,1021,1020.9,8,8,14.2,15.9,No,No
2009-05-01,Wollongong,10.8,20.9,0,NA,NA,NE,31,NW,NE,11,22,62,54,1024.1,1020.9,NA,NA,16.6,20.6,No,No
2009-05-02,Wollongong,11.4,19.4,0,NA,NA,S,44,SW,SSE,19,31,61,65,1025.2,1023.9,NA,NA,17.6,18.5,No,No
2009-05-03,Wollongong,14.2,19.3,0,NA,NA,S,31,SSW,SSE,20,19,64,64,1027.8,1026.1,NA,NA,17.4,19.1,No,No
2009-05-04,Wollongong,13.5,22.3,0,NA,NA,SW,28,WNW,SE,13,13,67,62,1028.2,1026,NA,NA,18.6,20.5,No,No
2009-05-05,Wollongong,15.1,19.3,0,NA,NA,WNW,48,SSW,SSE,26,24,67,60,1031.3,1029,NA,NA,17.5,18.7,No,Yes
2009-05-06,Wollongong,13.5,21.7,1.2,NA,NA,ENE,28,NW,NE,15,24,74,64,1027.7,1023.5,NA,NA,17.4,20.2,Yes,No
2009-05-07,Wollongong,11.8,20,0,NA,NA,SE,30,W,SE,7,20,57,59,1024.2,1022.2,NA,NA,17.4,19.2,No,No
2009-05-08,Wollongong,13.8,18.9,0,NA,NA,SSE,43,SW,SSE,24,31,61,62,1028,1025.6,NA,1,16.2,18,No,No
2009-05-09,Wollongong,12.1,20.4,0,NA,NA,SSE,39,NW,SE,11,17,57,59,1023.7,1020.9,NA,NA,18,19.5,No,No
2009-05-10,Wollongong,13.3,18.1,0.2,NA,NA,SSW,46,SW,SSE,15,26,87,65,1025.2,1024.2,1,4,13.7,17.8,No,Yes
2009-05-11,Wollongong,13.6,18.9,2.2,NA,NA,WNW,22,SW,ENE,15,13,62,53,1025.3,1022.5,NA,NA,15.2,18.4,Yes,No
2009-05-12,Wollongong,11.2,18.6,0,NA,NA,SSE,30,W,SE,2,15,68,64,1021.2,1018.1,2,8,16.4,17.7,No,No
2009-05-13,Wollongong,11.3,21.3,0,NA,NA,WSW,35,WNW,WSW,13,19,56,32,1016.1,1012.5,NA,NA,15.8,20.6,No,No
2009-05-14,Wollongong,10.8,20.5,0,NA,NA,W,52,NNE,W,9,20,49,34,1011.4,1010.7,NA,NA,17.5,19.6,No,No
2009-05-15,Wollongong,13.7,21.5,0,NA,NA,WNW,89,SW,WSW,15,26,42,35,1011.3,1009.3,NA,NA,17.9,19.9,No,No
2009-05-16,Wollongong,17.3,21.7,0,NA,NA,WNW,91,WNW,WSW,24,30,55,36,1007.4,1008.2,NA,NA,17.7,20.6,No,No
2009-05-17,Wollongong,11.8,18.2,0,NA,NA,SW,31,WSW,ESE,13,9,50,51,1018.1,1017.7,NA,NA,15.4,17.5,No,No
2009-05-18,Wollongong,11.9,19.3,0,NA,NA,SE,24,SSW,SE,13,11,71,70,1025.8,1023.8,NA,NA,17.2,18.6,No,Yes
2009-05-19,Wollongong,13.8,20.8,1.4,NA,NA,NNE,46,WSW,E,9,26,83,65,1024.8,1022.2,8,NA,16.5,18.7,Yes,Yes
2009-05-20,Wollongong,14.8,19.6,60.8,NA,NA,ENE,54,E,NE,41,39,78,84,1023.6,1021.9,8,8,18,15.8,Yes,Yes
2009-05-21,Wollongong,15.5,19.4,2.2,NA,NA,ESE,69,ESE,ESE,44,39,71,64,1025.6,1023.7,8,5,18.2,18.4,Yes,No
2009-05-22,Wollongong,17,19.8,0,NA,NA,ENE,76,ESE,ESE,44,43,76,83,1025.7,1022.7,6,7,18.5,18,No,Yes
2009-05-23,Wollongong,16.1,20.2,13,NA,NA,E,63,E,E,39,35,71,72,1025.1,1023.8,6,6,19.7,19.2,Yes,No
2009-05-24,Wollongong,18.3,20.1,0,NA,NA,E,39,E,E,28,17,66,65,1027.1,1026,4,5,19.1,19.2,No,No
2009-05-25,Wollongong,14.5,20.8,0,NA,NA,NNW,24,NA,NNE,0,13,73,69,1026,1023.1,NA,3,18.2,18.9,No,No
2009-05-26,Wollongong,14.9,NA,0,NA,NA,NA,NA,WNW,NA,13,NA,63,NA,1021.6,1019,NA,NA,18.1,NA,No,NA
2009-05-27,Wollongong,NA,18.6,NA,NA,NA,SSE,24,NA,SW,NA,7,NA,87,1020,1018.5,NA,8,NA,16.5,NA,Yes
2009-05-28,Wollongong,13.1,16.4,4.2,NA,NA,S,44,SSW,SSE,15,31,78,71,1021.9,1021.2,8,7,14.7,15.9,Yes,No
2009-05-29,Wollongong,11.4,16,0.8,NA,NA,SSW,57,SSW,SSW,19,35,64,76,1023.5,1023.3,NA,8,14,14.2,No,No
2009-05-30,Wollongong,11.7,18,0,NA,NA,SSE,63,SSW,SSE,22,48,74,76,1028.5,1028.4,6,7,13.5,15.4,No,Yes
2009-05-31,Wollongong,12.3,18.4,23,NA,NA,ESE,52,ESE,ENE,44,11,71,63,1034.2,1033,4,8,17,16.8,Yes,No
2009-06-01,Wollongong,15.6,17.9,0,NA,NA,NE,37,ESE,E,9,15,52,66,1033.4,1030.9,NA,8,16.8,17.2,No,Yes
2009-06-02,Wollongong,13,17.3,25.8,NA,NA,WSW,20,SW,SSW,11,11,88,89,1030.5,1027.6,7,7,14.8,16.2,Yes,Yes
2009-06-03,Wollongong,14,18.9,57.4,NA,NA,NNE,37,WSW,NNW,6,11,93,83,1026.2,1022.4,8,NA,14.8,18,Yes,Yes
2009-06-04,Wollongong,13.7,20.4,1.6,NA,NA,NW,28,WSW,NNE,6,9,84,75,1020.3,1016.1,NA,8,16,18.7,Yes,No
2009-06-05,Wollongong,14.4,20.5,0,NA,NA,WSW,28,SW,NA,13,0,67,59,1014.3,1012.1,6,7,16.5,18.6,No,No
2009-06-06,Wollongong,11.6,18.8,0,NA,NA,W,44,SSW,WNW,19,15,54,42,1012.6,1009.4,NA,NA,14.1,18.2,No,No
2009-06-07,Wollongong,12.4,19.1,0,NA,NA,WNW,50,NNE,NW,19,24,69,47,1007.6,1004.4,8,1,14,17.9,No,No
2009-06-08,Wollongong,9.8,18.1,0,NA,NA,WNW,46,NW,W,11,20,60,42,1008.4,1007.3,NA,NA,14.8,17.4,No,No
2009-06-09,Wollongong,10.2,15,0,NA,NA,W,78,WNW,W,30,15,51,45,1008.6,1007.6,NA,1,12.7,14.1,No,No
2009-06-10,Wollongong,8.2,13.8,0,NA,NA,W,80,WSW,W,35,26,46,40,1010,1012.6,NA,NA,9.5,12.9,No,No
2009-06-11,Wollongong,6.6,16,0,NA,NA,SW,37,W,SSW,15,22,42,37,1020,1018,NA,NA,10.6,15.5,No,No
2009-06-12,Wollongong,7.4,15.9,0,NA,NA,SW,35,W,NE,4,7,51,51,1023.7,1019.9,NA,NA,12.9,15.3,No,No
2009-06-13,Wollongong,10.6,17.5,0,NA,NA,WNW,30,WNW,NNW,17,20,35,48,1016.8,1013.4,NA,1,13,15.7,No,No
2009-06-14,Wollongong,11.4,15.6,0,NA,NA,NNW,33,NNW,N,9,9,46,56,1014,1011,6,8,13.8,15.1,No,No
2009-06-15,Wollongong,11.3,18.2,0.4,NA,NA,WNW,43,SW,NE,6,9,59,51,1012.1,1010.4,NA,8,13.4,16.1,No,Yes
2009-06-16,Wollongong,9.9,15.1,11.8,NA,NA,S,50,SSW,SSW,17,20,93,86,1019.2,1021.3,8,8,12,13.1,Yes,Yes
2009-06-17,Wollongong,11.4,15.6,4.6,NA,NA,S,41,SSW,SSW,19,19,74,88,1028,1027.6,2,8,13.1,14.2,Yes,Yes
2009-06-18,Wollongong,11.5,17,16.4,NA,NA,S,35,WSW,SSW,13,13,89,81,1030.1,1028.9,3,7,12.2,15.2,Yes,Yes
2009-06-19,Wollongong,10.6,18.1,30.2,NA,NA,ENE,43,ESE,E,26,24,57,57,1030.9,1028.6,3,NA,17,17.2,Yes,No
2009-06-20,Wollongong,14,18.1,0,NA,NA,NE,54,ENE,NE,22,31,72,88,1028.3,1024.6,4,8,17.5,15.4,No,Yes
2009-06-21,Wollongong,14.5,19.2,13,NA,NA,NE,39,NNW,N,19,15,78,77,1023.6,1020,NA,8,16.8,17.7,Yes,Yes
2009-06-22,Wollongong,14.1,18.7,5.2,NA,NA,NNW,39,NW,NE,11,11,87,77,1019.9,1017.5,8,NA,15.6,17.6,Yes,No
2009-06-23,Wollongong,11.3,19.1,0.2,NA,NA,WSW,26,NA,N,0,11,71,68,1019.6,1016.5,NA,NA,15.8,18.1,No,No
2009-06-24,Wollongong,10.2,17.4,0,NA,NA,WSW,33,WSW,NNE,11,7,67,58,1015.4,1010.6,NA,NA,13.6,16.6,No,No
2009-06-25,Wollongong,10.7,16.6,0,NA,NA,W,39,WSW,WNW,22,11,59,57,1013.8,1011.2,NA,2,13.4,15.2,No,No
2009-06-26,Wollongong,10.7,18.8,0,NA,NA,W,37,E,WNW,6,15,52,44,1011.8,1008.8,NA,NA,14.5,17.8,No,No
2009-06-27,Wollongong,10.9,17.6,0,NA,NA,WSW,39,SW,SE,11,17,73,71,1008.4,1005.3,NA,NA,12.5,15.9,No,No
2009-06-28,Wollongong,11,18.9,0,NA,NA,S,35,WSW,SE,9,7,67,68,1005.8,1004.3,7,8,14.5,16.2,No,No
2009-06-29,Wollongong,10.3,21.3,0,NA,NA,W,48,WSW,W,24,13,56,40,1010.5,1009.4,NA,3,15.1,20.9,No,No
2009-06-30,Wollongong,11.9,20.3,0,NA,NA,NNW,61,NW,NW,20,26,74,48,1012.2,1006.3,NA,1,13.9,20,No,No
2009-07-01,Wollongong,13.3,20.1,0,NA,NA,N,63,W,WNW,26,33,46,29,1006.1,1003.6,NA,NA,17.8,19.2,No,No
2009-07-02,Wollongong,11.7,17.8,0,NA,NA,W,56,E,W,6,17,47,34,1007.1,1005.7,NA,NA,15.3,17,No,No
2009-07-03,Wollongong,10.9,15.5,0,NA,NA,WSW,69,WSW,W,37,30,46,43,1002,1002.5,NA,NA,12.8,14.4,No,No
2009-07-04,Wollongong,10.1,17,0,NA,NA,WNW,65,WSW,W,20,22,47,41,1011.7,1010.4,NA,NA,12.3,16.5,No,No
2009-07-05,Wollongong,11.5,16,0,NA,NA,WSW,57,SW,S,20,15,45,40,1016.1,1016,NA,NA,13.4,15.8,No,No
2009-07-06,Wollongong,6.6,15.7,0,NA,NA,NNW,19,WSW,NNW,6,7,59,45,1020.4,1017.6,NA,NA,11.6,14.5,No,No
2009-07-07,Wollongong,8.3,13.9,0,NA,NA,S,46,SSW,S,24,26,62,63,1025.4,1024.9,NA,7,11.6,13.3,No,Yes
2009-07-08,Wollongong,9.6,15.4,7.8,NA,NA,NNW,33,S,WSW,19,9,77,89,1030,1028.7,NA,8,13,11.9,Yes,Yes
2009-07-09,Wollongong,10.4,15.6,9.2,NA,NA,SSE,35,SSW,SSE,15,20,91,75,1031.4,1029.1,8,6,12,15.3,Yes,Yes
2009-07-10,Wollongong,10.6,16.4,18.8,NA,NA,ESE,37,SSW,SSE,17,13,88,74,NA,1025.3,6,2,12.4,15.8,Yes,No
2009-07-11,Wollongong,10.1,17.4,0.2,NA,NA,NNW,35,NW,NNE,6,20,75,63,1022.3,1018,NA,4,13.9,15.5,No,No
2009-07-12,Wollongong,12,17.9,0,NA,NA,NNW,43,NW,NE,20,26,69,67,1013.8,1007.8,8,NA,13.3,17.2,No,No
2009-07-13,Wollongong,9.5,18.1,0,NA,NA,NW,44,N,WNW,7,24,68,37,1007.1,1005.2,NA,1,13.3,17.7,No,No
2009-07-14,Wollongong,10.5,16.3,0,NA,NA,NW,54,NW,WSW,24,9,57,44,1005.9,1004.4,NA,1,12.9,15.7,No,No
2009-07-15,Wollongong,7.7,15.5,0,NA,NA,SW,31,WNW,SE,20,20,63,60,1009.4,1008.4,NA,7,11.3,14,No,No
2009-07-16,Wollongong,9,13.2,0,NA,NA,S,57,SW,SSW,13,24,61,59,1012.2,1011.1,1,NA,11,13,No,Yes
2009-07-17,Wollongong,9.3,15.1,17.8,NA,NA,S,46,SSW,S,20,31,70,62,1019.5,1019.8,NA,1,12.4,14.5,Yes,No
2009-07-18,Wollongong,8.4,18.5,0,NA,NA,W,33,WSW,SSE,11,9,62,41,1021.9,1017.7,NA,1,13,17.5,No,No
2009-07-19,Wollongong,8.6,19.5,0,NA,NA,SW,44,NW,WSW,2,19,50,34,1019.6,1018.6,NA,NA,13.9,19.1,No,No
2009-07-20,Wollongong,10.7,20.3,0,NA,NA,W,46,E,NNE,9,15,40,37,1023.5,1018.7,NA,NA,16,19.5,No,No
2009-07-21,Wollongong,8.9,21.3,0,NA,NA,NNE,46,ESE,N,7,19,44,43,1019.6,1014.4,NA,NA,15.6,20.4,No,No
2009-07-22,Wollongong,13.9,23.8,0,NA,NA,W,72,NNW,WNW,41,30,53,26,1009.8,1004.5,NA,1,20.1,22.9,No,No
2009-07-23,Wollongong,9,17,0.6,NA,NA,WSW,72,SW,S,26,44,52,73,1012.2,1016,NA,8,13.7,12.1,No,Yes
2009-07-24,Wollongong,8.8,15.6,1.2,NA,NA,SSW,33,SSW,NE,19,7,57,56,1026.1,1024.2,NA,NA,11.8,15.5,Yes,No
2009-07-25,Wollongong,7.3,16.7,0,NA,NA,WNW,28,SW,NE,9,15,56,54,1026.1,1021.9,NA,NA,12.3,15.5,No,No
2015-10-20,Williamtown,13.1,31.6,0,6.4,11.1,E,33,N,E,11,22,67,37,1021.4,1016.4,1,1,21.5,30.3,No,No
2015-10-21,Williamtown,16.6,34.1,0,6.6,9.9,NNW,44,NW,ESE,15,22,54,39,1014.7,1010.6,1,5,24.7,30.2,No,Yes
2015-10-22,Williamtown,17.5,26.3,19.8,7.8,NA,SW,67,NA,WNW,0,11,94,45,1012.4,1008.3,8,6,18.6,25.6,Yes,NA
2015-10-23,Williamtown,14.7,21.4,NA,NA,NA,S,59,WSW,SSW,20,30,90,48,1021.4,1020.9,7,5,15.6,20.3,NA,NA
2015-10-24,Williamtown,11,22.5,NA,NA,NA,E,35,NW,E,11,20,65,60,1024.5,1021.4,NA,NA,18.4,21.4,NA,Yes
2015-10-25,Williamtown,10.8,27.8,24.8,18,10.2,ENE,35,NA,NE,0,15,71,37,1022.2,1018,2,2,19.3,27.4,Yes,No
2015-10-26,Williamtown,14,33.6,0,6.4,7.5,SW,63,NW,S,19,19,59,54,1016.2,1013.5,1,7,22.9,26.7,No,Yes
2015-10-27,Williamtown,16.7,20.3,9.2,7.6,1.5,S,56,S,S,28,35,80,48,1023.9,1024.8,8,7,17.6,19.4,Yes,Yes
2015-10-28,Williamtown,13.3,21.4,1.8,5.2,6.4,SE,35,ESE,SE,11,24,45,47,1024.9,1022.4,4,6,19,19.4,Yes,No
2015-10-29,Williamtown,12.2,22.2,0,5,NA,SE,43,SE,ESE,17,30,56,49,1023.2,1021.5,6,1,20,21.5,No,No
2015-10-30,Williamtown,9.1,24.4,0,NA,NA,ESE,43,ENE,E,13,28,57,46,1023.8,1020.7,NA,NA,20.3,22.9,No,No
2015-10-31,Williamtown,12.1,25.8,0,NA,NA,NE,43,NNE,NE,13,20,62,69,1021.4,1018.8,NA,8,20.9,21.7,No,No
2015-11-01,Williamtown,15,30.2,0,NA,NA,ENE,35,N,NNE,11,19,76,48,1016.4,1011.5,NA,8,21.1,28.9,No,No
2015-11-02,Williamtown,18.9,31.7,1,24.2,10.7,NW,52,NNW,NNW,13,22,75,40,1012.3,1009.3,6,4,22.8,30.5,No,No
2015-11-03,Williamtown,19.2,23.8,0,6.6,1.3,SE,39,S,SE,15,24,89,82,1015.9,1015.2,8,8,21.8,21.9,No,Yes
2015-11-04,Williamtown,19.3,21.5,5,3,0,E,54,SSW,ESE,13,31,96,92,1016.8,1015.4,8,8,19.4,19.2,Yes,Yes
2015-11-05,Williamtown,16.7,23,5,0.4,NA,ENE,46,NE,NE,11,28,96,77,1016.1,1010.3,8,8,18.1,21.7,Yes,NA
2015-11-06,Williamtown,18.1,29.9,NA,NA,NA,W,43,NNW,S,15,20,80,65,1008.6,1006.2,NA,8,22.2,24.6,NA,NA
2015-11-07,Williamtown,17.8,25.2,NA,NA,NA,S,41,SW,ESE,15,24,63,67,1012.1,1011.4,NA,NA,23.5,24.2,NA,Yes
2015-11-08,Williamtown,16.1,19.9,11.4,14.6,3.6,S,41,SSW,E,22,15,83,79,1019.9,1019.6,8,8,17.7,18.5,Yes,Yes
2015-11-09,Williamtown,12.7,22.1,3.8,3.2,11.9,SE,33,SSW,SE,7,22,64,53,1021,1017.9,5,6,19.7,21.9,Yes,No
2015-11-10,Williamtown,10.6,26.2,0,5.8,12.8,SSE,31,NW,ESE,9,20,73,50,1016.4,1013.6,2,7,19.4,25.6,No,No
2015-11-11,Williamtown,13.5,24.6,0,6,11,ESE,37,ENE,SE,4,28,66,55,1020.4,1019.8,5,7,22,23.8,No,No
2015-11-12,Williamtown,14.9,27.7,0,6.8,NA,NE,37,NNE,NE,17,20,58,53,1020.7,1017.1,7,7,22.5,25.8,No,NA
2015-11-13,Williamtown,16.3,29.4,NA,NA,NA,SSW,54,WNW,SW,9,9,68,52,1013.7,1009.8,NA,8,22.6,27.3,NA,NA
2015-11-14,Williamtown,16,21.5,NA,NA,NA,SE,35,ESE,S,19,20,76,77,1013.5,1011.5,7,7,20.7,20.4,NA,NA
2015-11-15,Williamtown,16.1,20.9,NA,NA,NA,S,48,S,SSE,13,19,72,73,1016.3,1016.6,8,8,20,19.6,NA,Yes
2015-11-16,Williamtown,13.4,22.1,35.4,19.4,12.7,S,35,SW,SSE,20,22,73,55,1019.4,1018,3,1,18.9,21.4,Yes,No
2015-11-17,Williamtown,9,26.3,0,5,12.9,ESE,35,NNW,NNE,13,13,72,44,1020.2,1016.8,1,1,18.1,25.4,No,No
2015-11-18,Williamtown,13.6,34.9,0,7,13.4,WNW,52,NNW,NNW,19,30,54,24,1015.5,1011.7,2,1,22.9,33.7,No,No
2015-11-19,Williamtown,16.3,34.8,0,10.8,NA,WSW,33,NA,ESE,0,13,70,52,1015.6,1012.2,0,2,23.7,31.2,No,No
2015-11-20,Williamtown,17.8,40.5,0,NA,NA,S,56,WNW,NW,13,35,47,14,1013.4,1008.8,NA,NA,28.5,39.7,No,No
2015-11-21,Williamtown,19.7,24.1,0,NA,NA,SSW,54,S,SSE,24,33,58,59,1015.3,1016.7,NA,8,23,22.2,No,No
2015-11-22,Williamtown,17.7,22.6,0,28,4.3,E,33,ENE,E,19,19,51,52,1019.3,1016.1,7,8,21.4,21.7,No,No
2015-11-23,Williamtown,13.5,31.1,0,2.4,11.3,SSE,44,WNW,SSE,13,30,69,63,1012.6,1010.1,1,1,21.5,24.1,No,No
2015-11-24,Williamtown,15.5,25.3,0,6.8,11.2,ESE,41,ESE,ESE,15,28,62,51,1017.5,1014.5,3,1,23,24.9,No,No
2015-11-25,Williamtown,13.8,32.5,0,7,12.7,ENE,37,NNW,E,11,22,66,44,1013.8,1008.1,0,1,23,31.4,No,No
2015-11-26,Williamtown,20.3,41.6,0,11.8,NA,NW,76,NNW,WNW,11,43,43,7,1002.5,999.7,5,6,30.7,41,No,No
2015-11-27,Williamtown,17.7,23.5,0,NA,NA,SSE,35,ENE,NE,19,17,55,54,1015.9,1013.8,8,7,19.8,21.3,No,No
2015-11-28,Williamtown,15.2,24.6,0,NA,NA,E,54,E,E,19,37,76,56,1016,1015.4,7,8,21,23.6,No,No
2015-11-29,Williamtown,20.1,29.4,0,NA,NA,NE,43,NE,ENE,28,20,72,55,1013.2,1009,8,2,23.4,29,No,No
2015-11-30,Williamtown,16.8,28,0,24.6,12.7,ENE,39,SW,ESE,19,22,74,60,1012.4,1008.9,4,1,22.1,25.4,No,No
2015-12-01,Williamtown,15.4,38.3,0,6.4,10.7,NNE,37,NNW,NNW,13,15,62,13,1011.2,1007.7,3,7,25.4,36.9,No,No
2015-12-02,Williamtown,19.7,23.6,0.2,11.2,1.7,S,59,S,S,20,22,70,75,1014.2,1015.5,7,8,23,21.1,No,No
2015-12-03,Williamtown,16.7,23.1,0.4,5.8,NA,SSE,37,SE,ESE,19,22,53,46,1026.9,1025.8,7,2,19.9,21.6,No,No
2015-12-04,Williamtown,11.2,23.6,0,NA,NA,SE,35,E,SE,11,24,51,49,1026,1023.9,1,2,21,22.6,No,No
2015-12-05,Williamtown,10.7,25.7,0,NA,NA,SE,37,E,ESE,11,28,66,52,1022.6,1018.9,4,NA,21.6,24.8,No,No
2015-12-06,Williamtown,11.4,27.9,0,22.6,13.2,SE,31,NW,SE,9,24,70,38,1020.3,1017.5,3,2,21.7,27.9,No,No
2015-12-07,Williamtown,13.7,27,0,10,10.7,SE,48,SE,ESE,11,30,65,56,1020.8,1019.4,2,2,23.1,26.3,No,No
2015-12-08,Williamtown,19.3,32.2,0,8,7.1,ENE,35,N,ENE,9,17,64,56,1018.6,1015.2,7,7,23.9,28.8,No,No
2015-12-09,Williamtown,21,33.9,0.8,6.8,7.3,S,50,NNE,N,11,15,91,46,1015.8,1012.9,7,7,23,30.8,No,Yes
2015-12-10,Williamtown,18.7,26.2,10,8.8,NA,WSW,48,SSE,ESE,13,26,82,77,1015.5,1011.1,7,7,23.4,24,Yes,Yes
2015-12-11,Williamtown,17,38.6,1.8,NA,NA,NW,69,NNW,NW,13,39,74,11,1006.3,1000.6,NA,NA,24.1,38,Yes,No
2015-12-12,Williamtown,18.2,24.2,0,NA,NA,SE,48,SE,ESE,17,30,59,55,1014.8,1014.2,NA,NA,21.6,23.5,No,No
2015-12-13,Williamtown,17.8,26.9,0,NA,NA,E,48,ENE,E,17,31,66,48,1019.3,1015.7,8,1,21.3,26,No,No
2015-12-14,Williamtown,13.6,32,0,37,12.9,E,41,WNW,E,11,24,64,42,1015.8,1012.3,5,1,23.1,30.3,No,No
2015-12-15,Williamtown,15.3,31.6,0,7.4,9.9,SSE,39,E,ENE,6,22,72,49,1014.9,1011.4,1,7,24.2,30.2,No,No
2015-12-16,Williamtown,20.1,25.3,0,8,3,SE,54,N,E,9,28,76,68,1015,1016.2,7,8,23.9,21.5,No,Yes
2015-12-17,Williamtown,16.3,28.9,4,3.2,NA,ENE,43,E,ESE,9,31,70,48,1018.2,1016.2,5,2,23.1,26.9,Yes,No
2015-12-18,Williamtown,14.7,30.7,0,NA,NA,ENE,35,NNW,ENE,9,24,63,40,1017.3,1014.4,NA,NA,22.9,29.4,No,No
2015-12-19,Williamtown,14.3,32.6,0,NA,NA,E,46,N,E,13,26,63,25,1015.5,1012.7,NA,5,24.5,32.4,No,No
2015-12-20,Williamtown,17.8,38.1,0,26,NA,NE,39,NNE,E,7,13,61,30,1014.5,1009.7,1,1,25.4,36.8,No,No
2015-12-21,Williamtown,19,37.1,0,11,8.2,WNW,46,WNW,S,22,31,28,72,1014.5,1015.7,6,7,31.9,25.8,No,Yes
2015-12-22,Williamtown,18.7,20.3,25,NA,1.1,SSE,35,SSE,SSE,24,17,95,95,1021.6,1021.1,8,8,19,18.4,Yes,Yes
2015-12-23,Williamtown,16.8,23.5,30.2,3.2,0,SE,35,SSW,ESE,22,15,89,89,1018.6,1017.4,7,8,19.9,19.3,Yes,Yes
2015-12-24,Williamtown,18.8,24.7,7.6,4.6,NA,SSE,46,SE,ESE,19,28,59,60,1019.2,1018,7,7,22.8,22.9,Yes,No
2015-12-25,Williamtown,14.4,25.3,0,NA,NA,SE,41,E,ESE,17,24,72,67,1018.4,1014.7,8,1,20.9,23.8,No,No
2015-12-26,Williamtown,15.5,32.2,0,NA,NA,WNW,69,NE,E,15,15,65,42,1010.4,1005.4,NA,1,24.5,31.3,No,Yes
2015-12-27,Williamtown,17.6,21.6,43,NA,NA,SSW,52,S,S,26,33,82,58,1015.7,1017.9,8,8,18.7,21.5,Yes,No
2015-12-28,Williamtown,16.3,23.3,0,28,7,S,44,SSE,S,30,24,63,55,1022.6,1022.2,7,7,19.2,21.4,No,No
2015-12-29,Williamtown,12.9,23.6,0,7,11,S,44,SSE,S,24,24,48,48,1021.8,1020.8,3,1,21.2,22.4,No,No
2015-12-30,Williamtown,12.7,23.9,0,6.2,13.2,SSE,31,WSW,SE,9,22,65,55,1019.8,1018.4,1,1,20,23,No,No
2015-12-31,Williamtown,14.8,25.5,0,7.8,NA,SE,37,NA,SE,0,24,69,49,1019.4,1017.1,7,1,21.8,24.6,No,No
2016-01-01,Williamtown,13.7,25.2,0,NA,NA,SE,35,SE,SE,15,24,55,49,1016.5,1013.8,6,NA,23,24.2,No,No
2016-01-02,Williamtown,14.1,25.1,0,NA,NA,SE,35,SW,SSE,2,22,64,53,1013.3,1011.6,7,4,21.4,24.1,No,No
